,confirmed_death,confirmed_cases,date,state
13646,1091,217406,2021-02-23,as
13647,1536,262244,2021-02-23,br
13648,350,21463,2021-02-23,ch
13649,3806,311159,2021-02-23,ct
13650,10901,638028,2021-02-23,dl
13651,2,3402,2021-02-23,dn_dd
13652,787,54591,2021-02-23,ga
13653,4406,267419,2021-02-23,gj
13654,995,58403,2021-02-23,hp
13655,3042,269836,2021-02-23,hr
13656,1086,119637,2021-02-23,jh
13657,1954,125925,2021-02-23,jk
13658,12299,948466,2021-02-23,ka
13659,4105,1036869,2021-02-23,kl
13660,130,9787,2021-02-23,la
13661,0,295,2021-02-23,ld
13662,51806,2106094,2021-02-23,mh
13663,148,13954,2021-02-23,ml
13664,373,29240,2021-02-23,mn
13665,3854,259721,2021-02-23,mp
13666,10,4410,2021-02-23,mz
13667,91,12192,2021-02-23,nl
13668,1914,336705,2021-02-23,or
13669,5769,178847,2021-02-23,pb
13670,663,39600,2021-02-23,py
13671,2785,319626,2021-02-23,rj
13672,135,6132,2021-02-23,sk
13673,1627,297861,2021-02-23,tg
13674,12466,848724,2021-02-23,tn
13675,391,33398,2021-02-23,tr
13676,8716,602869,2021-02-23,up
13677,1689,97031,2021-02-23,ut
13678,10251,573910,2021-02-23,wb
13679,62,5016,2021-02-24,an
13680,7168,889409,2021-02-24,ap
13681,56,16836,2021-02-24,ar
13682,1091,217427,2021-02-24,as
13683,1537,262303,2021-02-24,br
13684,350,21500,2021-02-24,ch
13685,3809,311433,2021-02-24,ct
13686,10903,638173,2021-02-24,dl
13687,2,3402,2021-02-24,dn_dd
13688,788,54648,2021-02-24,ga
13689,4406,267767,2021-02-24,gj
13690,995,58423,2021-02-24,hp
13691,3042,269967,2021-02-24,hr
13692,1086,119687,2021-02-24,jh
13693,1955,126019,2021-02-24,jk
13694,12303,948849,2021-02-24,ka
13695,4119,1040903,2021-02-24,kl
13696,130,9796,2021-02-24,la
13697,0,316,2021-02-24,ld
13698,51857,2112312,2021-02-24,mh
13699,148,13955,2021-02-24,ml
13700,373,29243,2021-02-24,mn
13701,3855,259969,2021-02-24,mp
13702,10,4413,2021-02-24,mz
13703,91,12192,2021-02-24,nl
13704,1914,336767,2021-02-24,or
13705,5779,179261,2021-02-24,pb
13706,665,39628,2021-02-24,py
13707,2785,319702,2021-02-24,rj
13708,135,6132,2021-02-24,sk
13709,1629,298057,2021-02-24,tg
13710,12472,849166,2021-02-24,tn
13711,391,33400,2021-02-24,tr
13712,8718,602975,2021-02-24,up
13713,1690,97031,2021-02-24,ut
13714,10253,574099,2021-02-24,wb
13715,62,5016,2021-02-25,an
13716,7168,889503,2021-02-25,ap
13717,56,16836,2021-02-25,ar
13718,1091,217454,2021-02-25,as
13719,1538,262357,2021-02-25,br
13720,351,21541,2021-02-25,ch
13721,3813,311680,2021-02-25,ct
13722,10905,638373,2021-02-25,dl
13723,2,3404,2021-02-25,dn_dd
13724,789,54700,2021-02-25,ga
13725,4407,268147,2021-02-25,gj
13726,995,58457,2021-02-25,hp
13727,3043,270097,2021-02-25,hr
13728,1087,119719,2021-02-25,jh
13729,1955,126093,2021-02-25,jk
13730,12309,949183,2021-02-25,ka
13731,4136,1045009,2021-02-25,kl
13732,130,9807,2021-02-25,la
13733,0,322,2021-02-25,ld
13734,51937,2121119,2021-02-25,mh
13735,148,13958,2021-02-25,ml
13736,373,29250,2021-02-25,mn
13737,3857,260313,2021-02-25,mp
13738,10,4413,2021-02-25,mz
13739,91,12192,2021-02-25,nl
13740,1914,336835,2021-02-25,or
13741,5786,179819,2021-02-25,pb
13742,666,39656,2021-02-25,py
13743,2785,319801,2021-02-25,rj
13744,135,6132,2021-02-25,sk
13745,1630,298264,2021-02-25,tg
13746,12478,849629,2021-02-25,tn
13747,391,33400,2021-02-25,tr
13748,8721,603103,2021-02-25,up
13749,1690,97031,2021-02-25,ut
13750,10256,574301,2021-02-25,wb
13751,62,5016,2021-02-26,an
13752,7168,889585,2021-02-26,ap
13753,56,16836,2021-02-26,ar
13754,1091,217484,2021-02-26,as
13755,1539,262418,2021-02-26,br
13756,351,21590,2021-02-26,ch
13757,3821,311900,2021-02-26,ct
13758,10905,638593,2021-02-26,dl
13759,2,3405,2021-02-26,dn_dd
13760,791,54771,2021-02-26,ga
13761,4408,268571,2021-02-26,gj
13762,995,58499,2021-02-26,hp
13763,3043,270263,2021-02-26,hr
13764,1087,119795,2021-02-26,jh
13765,1955,126201,2021-02-26,jk
13766,12316,949636,2021-02-26,ka
13767,4150,1048686,2021-02-26,kl
13768,130,9814,2021-02-26,la
13769,1,331,2021-02-26,ld
13770,51993,2129821,2021-02-26,mh
13771,148,13961,2021-02-26,ml
13772,373,29253,2021-02-26,mn
13773,3859,260681,2021-02-26,mp
13774,10,4419,2021-02-26,mz
13775,91,12198,2021-02-26,nl
13776,1915,336924,2021-02-26,or
13777,5799,180382,2021-02-26,pb
13778,667,39677,2021-02-26,py
13779,2785,319929,2021-02-26,rj
13780,135,6133,2021-02-26,sk
13781,1632,298453,2021-02-26,tg
13782,12483,850096,2021-02-26,tn
13783,391,33407,2021-02-26,tr
13784,8723,603232,2021-02-26,up
13785,1690,97031,2021-02-26,ut
13786,10260,574500,2021-02-26,wb
13787,62,5017,2021-02-27,an
13788,7169,889681,2021-02-27,ap
13789,56,16836,2021-02-27,ar
13790,1092,217518,2021-02-27,as
13791,1540,262464,2021-02-27,br
13792,351,21659,2021-02-27,ch
13793,3828,312179,2021-02-27,ct
13794,10906,638849,2021-02-27,dl
13795,2,3406,2021-02-27,dn_dd
13796,794,54871,2021-02-27,ga
13797,4408,269031,2021-02-27,gj
13798,995,58543,2021-02-27,hp
13799,3044,270411,2021-02-27,hr
13800,1087,119863,2021-02-27,jh
13801,1956,126286,2021-02-27,jk
13802,12320,950207,2021-02-27,ka
13803,4164,1052357,2021-02-27,kl
13804,130,9816,2021-02-27,la
13805,1,333,2021-02-27,ld
13806,52041,2138154,2021-02-27,mh
13807,148,13961,2021-02-27,ml
13808,373,29260,2021-02-27,mn
13809,3862,261013,2021-02-27,mp
13810,10,4422,2021-02-27,mz
13811,91,12198,2021-02-27,nl
13812,1915,337018,2021-02-27,or
13813,5814,181004,2021-02-27,pb
13814,667,39697,2021-02-27,py
13815,2786,320078,2021-02-27,rj
13816,135,6135,2021-02-27,sk
13817,1633,298631,2021-02-27,tg
13818,12488,850577,2021-02-27,tn
13819,391,33407,2021-02-27,tr
13820,8725,603350,2021-02-27,up
13821,1691,97031,2021-02-27,ut
13822,10263,574716,2021-02-27,wb
13823,62,5018,2021-02-28,an
13824,7169,889799,2021-02-28,ap
13825,56,16836,2021-02-28,ar
13826,1092,217527,2021-02-28,as
13827,1541,262509,2021-02-28,br
13828,351,21719,2021-02-28,ch
13829,3833,312419,2021-02-28,ct
13830,10909,639092,2021-02-28,dl
13831,2,3406,2021-02-28,dn_dd
13832,794,54932,2021-02-28,ga
13833,4409,269482,2021-02-28,gj
13834,995,58598,2021-02-28,hp
13835,3047,270610,2021-02-28,hr
13836,1088,119905,2021-02-28,jh
13837,1956,126383,2021-02-28,jk
13838,12326,950730,2021-02-28,ka
13839,4182,1056149,2021-02-28,kl
13840,130,9818,2021-02-28,la
13841,1,359,2021-02-28,ld
13842,52092,2146777,2021-02-28,mh
13843,148,13961,2021-02-28,ml
13844,373,29271,2021-02-28,mn
13845,3863,261403,2021-02-28,mp
13846,10,4423,2021-02-28,mz
13847,91,12199,2021-02-28,nl
13848,1915,337104,2021-02-28,or
13849,5825,181597,2021-02-28,pb
13850,668,39717,2021-02-28,py
13851,2787,320180,2021-02-28,rj
13852,135,6137,2021-02-28,sk
13853,1634,298807,2021-02-28,tg
13854,12493,851063,2021-02-28,tn
13855,391,33417,2021-02-28,tr
13856,8725,603427,2021-02-28,up
13857,1692,97031,2021-02-28,ut
13858,10266,574926,2021-02-28,wb
13859,62,5020,2021-03-01,an
13860,7169,889916,2021-03-01,ap
13861,56,16836,2021-03-01,ar
13862,1092,217537,2021-03-01,as
13863,1541,262534,2021-03-01,br
13864,352,21770,2021-03-01,ch
13865,3835,312560,2021-03-01,ct
13866,10910,639289,2021-03-01,dl
13867,2,3406,2021-03-01,dn_dd
13868,795,54986,2021-03-01,ga
13869,4410,269889,2021-03-01,gj
13870,995,58645,2021-03-01,hp
13871,3048,270784,2021-03-01,hr
13872,1090,119949,2021-03-01,jh
13873,1957,126441,2021-03-01,jk
13874,12331,951251,2021-03-01,ka
13875,4197,1059403,2021-03-01,kl
13876,130,9818,2021-03-01,la
13877,1,382,2021-03-01,ld
13878,52154,2155070,2021-03-01,mh
13879,148,13962,2021-03-01,ml
13880,373,29273,2021-03-01,mn
13881,3864,261766,2021-03-01,mp
13882,10,4423,2021-03-01,mz
13883,91,12200,2021-03-01,nl
13884,1916,337191,2021-03-01,or
13885,5832,182176,2021-03-01,pb
13886,668,39725,2021-03-01,py
13887,2787,320336,2021-03-01,rj
13888,135,6145,2021-03-01,sk
13889,1634,298923,2021-03-01,tg
13890,12496,851542,2021-03-01,tn
13891,391,33417,2021-03-01,tr
13892,8725,603527,2021-03-01,up
13893,1692,97031,2021-03-01,ut
13894,10268,575118,2021-03-01,wb
13895,62,5020,2021-03-02,an
13896,7169,889974,2021-03-02,ap
13897,56,16837,2021-03-02,ar
13898,1093,217570,2021-03-02,as
13899,1541,262556,2021-03-02,br
13900,353,21839,2021-03-02,ch
13901,3842,312816,2021-03-02,ct
13902,10911,639464,2021-03-02,dl
13903,2,3406,2021-03-02,dn_dd
13904,796,55026,2021-03-02,ga
13905,4410,270316,2021-03-02,gj
13906,996,58777,2021-03-02,hp
13907,3050,270950,2021-03-02,hr
13908,1090,119986,2021-03-02,jh
13909,1958,126504,2021-03-02,jk
13910,12336,951600,2021-03-02,ka
13911,4210,1061341,2021-03-02,kl
13912,130,9819,2021-03-02,la
13913,1,397,2021-03-02,ld
13914,52184,2161467,2021-03-02,mh
13915,148,13963,2021-03-02,ml
13916,373,29274,2021-03-02,mn
13917,3865,262102,2021-03-02,mp
13918,10,4426,2021-03-02,mz
13919,91,12200,2021-03-02,nl
13920,1916,337277,2021-03-02,or
13921,5850,182809,2021-03-02,pb
13922,669,39734,2021-03-02,py
13923,2787,320455,2021-03-02,rj
13924,135,6145,2021-03-02,sk
13925,1635,299086,2021-03-02,tg
13926,12501,852016,2021-03-02,tn
13927,391,33420,2021-03-02,tr
13928,8727,603608,2021-03-02,up
13929,1692,97031,2021-03-02,ut
13930,10268,575316,2021-03-02,wb
13931,62,5020,2021-03-03,an
13932,7169,890080,2021-03-03,ap
13933,56,16838,2021-03-03,ar
13934,1093,217585,2021-03-03,as
13935,1541,262597,2021-03-03,br
13936,354,21906,2021-03-03,ch
13937,3844,313032,2021-03-03,ct
13938,10911,639681,2021-03-03,dl
13939,2,3408,2021-03-03,dn_dd
13940,796,55073,2021-03-03,ga
13941,4411,270770,2021-03-03,gj
13942,996,58800,2021-03-03,hp
13943,3052,271125,2021-03-03,hr
13944,1090,120037,2021-03-03,jh
13945,1958,126589,2021-03-03,jk
13946,12343,952037,2021-03-03,ka
13947,4226,1064279,2021-03-03,kl
13948,130,9819,2021-03-03,la
13949,1,407,2021-03-03,ld
13950,52238,2169330,2021-03-03,mh
13951,148,13966,2021-03-03,ml
13952,373,29282,2021-03-03,mn
13953,3865,262433,2021-03-03,mp
13954,10,4427,2021-03-03,mz
13955,91,12200,2021-03-03,nl
13956,1917,337351,2021-03-03,or
13957,5860,183538,2021-03-03,pb
13958,669,39763,2021-03-03,py
13959,2787,320557,2021-03-03,rj
13960,135,6147,2021-03-03,sk
13961,1635,299254,2021-03-03,tg
13962,12502,852478,2021-03-03,tn
13963,391,33420,2021-03-03,tr
13964,8728,603711,2021-03-03,up
13965,1692,97089,2021-03-03,ut
13966,10270,575487,2021-03-03,wb
13967,62,5022,2021-03-04,an
13968,7170,890215,2021-03-04,ap
13969,56,16838,2021-03-04,ar
13970,1093,217593,2021-03-04,as
13971,1542,262628,2021-03-04,br
13972,355,21962,2021-03-04,ch
13973,3848,313299,2021-03-04,ct
13974,10914,639921,2021-03-04,dl
13975,2,3408,2021-03-04,dn_dd
13976,796,55143,2021-03-04,ga
13977,4412,271245,2021-03-04,gj
13978,996,58877,2021-03-04,hp
13979,3052,271365,2021-03-04,hr
13980,1090,120068,2021-03-04,jh
13981,1958,126693,2021-03-04,jk
13982,12346,952565,2021-03-04,ka
13983,4241,1067044,2021-03-04,kl
13984,130,9821,2021-03-04,la
13985,1,414,2021-03-04,ld
13986,52280,2179185,2021-03-04,mh
13987,148,13966,2021-03-04,ml
13988,373,29283,2021-03-04,mn
13989,3865,262850,2021-03-04,mp
13990,10,4427,2021-03-04,mz
13991,91,12205,2021-03-04,nl
13992,1917,337448,2021-03-04,or
13993,5872,184310,2021-03-04,pb
13994,669,39777,2021-03-04,py
13995,2787,320772,2021-03-04,rj
13996,135,6150,2021-03-04,sk
13997,1637,299406,2021-03-04,tg
13998,12504,852967,2021-03-04,tn
13999,391,33422,2021-03-04,tr
14000,8728,603788,2021-03-04,up
14001,1692,97134,2021-03-04,ut
14002,10272,575712,2021-03-04,wb
14003,62,5024,2021-03-05,an
14004,7171,890317,2021-03-05,ap
14005,56,16838,2021-03-05,ar
14006,1093,217613,2021-03-05,as
14007,1543,262668,2021-03-05,br
14008,355,22040,2021-03-05,ch
14009,3851,313534,2021-03-05,ct
14010,10915,640182,2021-03-05,dl
14011,2,3408,2021-03-05,dn_dd
14012,798,55212,2021-03-05,ga
14013,4412,271725,2021-03-05,gj
14014,996,58942,2021-03-05,hp
14015,3052,271659,2021-03-05,hr
14016,1091,120129,2021-03-05,jh
14017,1959,126772,2021-03-05,jk
14018,12350,953136,2021-03-05,ka
14019,4255,1069660,2021-03-05,kl
14020,130,9824,2021-03-05,la
14021,1,425,2021-03-05,ld
14022,52340,2188183,2021-03-05,mh
14023,148,13966,2021-03-05,ml
14024,373,29283,2021-03-05,mn
14025,3866,263290,2021-03-05,mp
14026,10,4428,2021-03-05,mz
14027,91,12210,2021-03-05,nl
14028,1917,337529,2021-03-05,or
14029,5887,185381,2021-03-05,pb
14030,669,39794,2021-03-05,py
14031,2788,320928,2021-03-05,rj
14032,135,6154,2021-03-05,sk
14033,1639,299572,2021-03-05,tg
14034,12508,853449,2021-03-05,tn
14035,391,33424,2021-03-05,tr
14036,8729,603907,2021-03-05,up
14037,1692,97234,2021-03-05,ut
14038,10273,575921,2021-03-05,wb
14039,62,5024,2021-03-06,an
14040,7172,890441,2021-03-06,ap
14041,56,16839,2021-03-06,ar
14042,1093,217642,2021-03-06,as
14043,1544,262706,2021-03-06,br
14044,355,22116,2021-03-06,ch
14045,3854,313808,2021-03-06,ct
14046,10918,640494,2021-03-06,dl
14047,2,3408,2021-03-06,dn_dd
14048,799,55291,2021-03-06,ga
14049,4413,272240,2021-03-06,gj
14050,997,59014,2021-03-06,hp
14051,3053,271892,2021-03-06,hr
14052,1091,120173,2021-03-06,jh
14053,1960,126853,2021-03-06,jk
14054,12354,953813,2021-03-06,ka
14055,4271,1072436,2021-03-06,kl
14056,130,9826,2021-03-06,la
14057,1,468,2021-03-06,ld
14058,52393,2198399,2021-03-06,mh
14059,148,13968,2021-03-06,ml
14060,373,29286,2021-03-06,mn
14061,3866,263747,2021-03-06,mp
14062,10,4428,2021-03-06,mz
14063,91,12210,2021-03-06,nl
14064,1917,337620,2021-03-06,or
14065,5898,186189,2021-03-06,pb
14066,669,39824,2021-03-06,py
14067,2789,321123,2021-03-06,rj
14068,135,6157,2021-03-06,sk
14069,1640,299742,2021-03-06,tg
14070,12513,853992,2021-03-06,tn
14071,391,33424,2021-03-06,tr
14072,8729,604034,2021-03-06,up
14073,1694,97285,2021-03-06,ut
14074,10275,576176,2021-03-06,wb
14075,62,5024,2021-03-07,an
14076,7173,890556,2021-03-07,ap
14077,56,16839,2021-03-07,ar
14078,1094,217649,2021-03-07,as
14079,1545,262728,2021-03-07,br
14080,355,22238,2021-03-07,ch
14081,3855,314098,2021-03-07,ct
14082,10919,640815,2021-03-07,dl
14083,2,3409,2021-03-07,dn_dd
14084,799,55361,2021-03-07,ga
14085,4414,272811,2021-03-07,gj
14086,997,59059,2021-03-07,hp
14087,3056,272215,2021-03-07,hr
14088,1091,120217,2021-03-07,jh
14089,1961,126932,2021-03-07,jk
14090,12359,954393,2021-03-07,ka
14091,4287,1075227,2021-03-07,kl
14092,130,9830,2021-03-07,la
14093,1,473,2021-03-07,ld
14094,52440,2208586,2021-03-07,mh
14095,148,13970,2021-03-07,ml
14096,373,29288,2021-03-07,mn
14097,3868,264214,2021-03-07,mp
14098,10,4428,2021-03-07,mz
14099,91,12211,2021-03-07,nl
14100,1917,337674,2021-03-07,or
14101,5910,187348,2021-03-07,pb
14102,670,39843,2021-03-07,py
14103,2789,321356,2021-03-07,rj
14104,135,6167,2021-03-07,sk
14105,1641,299900,2021-03-07,tg
14106,12517,854554,2021-03-07,tn
14107,391,33424,2021-03-07,tr
14108,8729,604164,2021-03-07,up
14109,1694,97363,2021-03-07,ut
14110,10277,576435,2021-03-07,wb
14111,62,5024,2021-03-08,an
14112,7174,890692,2021-03-08,ap
14113,56,16839,2021-03-08,ar
14114,1094,217668,2021-03-08,as
14115,1546,262758,2021-03-08,br
14116,355,22318,2021-03-08,ch
14117,3858,314320,2021-03-08,ct
14118,10921,641101,2021-03-08,dl
14119,2,3416,2021-03-08,dn_dd
14120,799,55409,2021-03-08,ga
14121,4415,273386,2021-03-08,gj
14122,997,59118,2021-03-08,hp
14123,3056,272520,2021-03-08,hr
14124,1093,120259,2021-03-08,jh
14125,1962,127044,2021-03-08,jk
14126,12362,955015,2021-03-08,ka
14127,4300,1077327,2021-03-08,kl
14128,130,9831,2021-03-08,la
14129,1,486,2021-03-08,ld
14130,52478,2219727,2021-03-08,mh
14131,148,13972,2021-03-08,ml
14132,373,29291,2021-03-08,mn
14133,3871,264643,2021-03-08,mp
14134,10,4428,2021-03-08,mz
14135,91,12217,2021-03-08,nl
14136,1917,337744,2021-03-08,or
14137,5927,188391,2021-03-08,pb
14138,670,39868,2021-03-08,py
14139,2789,321532,2021-03-08,rj
14140,135,6174,2021-03-08,sk
14141,1642,300011,2021-03-08,tg
14142,12518,855121,2021-03-08,tn
14143,391,33424,2021-03-08,tr
14144,8737,604279,2021-03-08,up
14145,1695,97422,2021-03-08,ut
14146,10278,576623,2021-03-08,wb
14147,62,5026,2021-03-09,an
14148,7176,890766,2021-03-09,ap
14149,56,16839,2021-03-09,ar
14150,1094,217682,2021-03-09,as
14151,1547,262779,2021-03-09,br
14152,356,22397,2021-03-09,ch
14153,3859,314640,2021-03-09,ct
14154,10924,641340,2021-03-09,dl
14155,2,3421,2021-03-09,dn_dd
14156,799,55463,2021-03-09,ga
14157,4416,273941,2021-03-09,gj
14158,1000,59197,2021-03-09,hp
14159,3058,272751,2021-03-09,hr
14160,1093,120312,2021-03-09,jh
14161,1963,127114,2021-03-09,jk
14162,12367,955451,2021-03-09,ka
14163,4312,1078739,2021-03-09,kl
14164,130,9833,2021-03-09,la
14165,1,494,2021-03-09,ld
14166,52500,2228471,2021-03-09,mh
14167,148,13973,2021-03-09,ml
14168,373,29296,2021-03-09,mn
14169,3872,265070,2021-03-09,mp
14170,10,4432,2021-03-09,mz
14171,91,12217,2021-03-09,nl
14172,1917,337803,2021-03-09,or
14173,5941,189620,2021-03-09,pb
14174,670,39882,2021-03-09,py
14175,2789,321711,2021-03-09,rj
14176,135,6174,2021-03-09,sk
14177,1644,300153,2021-03-09,tg
14178,12521,855677,2021-03-09,tn
14179,391,33424,2021-03-09,tr
14180,8738,604380,2021-03-09,up
14181,1695,97480,2021-03-09,ut
14182,10280,576838,2021-03-09,wb
14183,62,5028,2021-03-10,an
14184,7176,890884,2021-03-10,ap
14185,56,16839,2021-03-10,ar
14186,1096,217704,2021-03-10,as
14187,1547,262820,2021-03-10,br
14188,356,22502,2021-03-10,ch
14189,3864,315030,2021-03-10,ct
14190,10928,641660,2021-03-10,dl
14191,2,3423,2021-03-10,dn_dd
14192,802,55538,2021-03-10,ga
14193,4418,274522,2021-03-10,gj
14194,1002,59239,2021-03-10,hp
14195,3062,273087,2021-03-10,hr
14196,1093,120374,2021-03-10,jh
14197,1965,127191,2021-03-10,jk
14198,12373,956041,2021-03-10,ka
14199,4328,1081055,2021-03-10,kl
14200,130,9835,2021-03-10,la
14201,1,509,2021-03-10,ld
14202,52556,2238398,2021-03-10,mh
14203,148,13977,2021-03-10,ml
14204,373,29298,2021-03-10,mn
14205,3874,265527,2021-03-10,mp
14206,10,4434,2021-03-10,mz
14207,91,12217,2021-03-10,nl
14208,1917,337860,2021-03-10,or
14209,5961,190647,2021-03-10,pb
14210,670,39908,2021-03-10,py
14211,2789,321890,2021-03-10,rj
14212,135,6175,2021-03-10,sk
14213,1646,300342,2021-03-10,tg
14214,12525,856246,2021-03-10,tn
14215,391,33425,2021-03-10,tr
14216,8740,604527,2021-03-10,up
14217,1695,97529,2021-03-10,ut
14218,10281,577026,2021-03-10,wb
14219,62,5028,2021-03-11,an
14220,7177,891004,2021-03-11,ap
14221,56,16840,2021-03-11,ar
14222,1096,217726,2021-03-11,as
14223,1548,262864,2021-03-11,br
14224,357,22589,2021-03-11,ch
14225,3872,315486,2021-03-11,ct
14226,10931,642030,2021-03-11,dl
14227,2,3426,2021-03-11,dn_dd
14228,802,55607,2021-03-11,ga
14229,4418,275197,2021-03-11,gj
14230,1003,59347,2021-03-11,hp
14231,3064,273446,2021-03-11,hr
14232,1093,120436,2021-03-11,jh
14233,1968,127288,2021-03-11,jk
14234,12379,956801,2021-03-11,ka
14235,4342,1083530,2021-03-11,kl
14236,130,9838,2021-03-11,la
14237,1,524,2021-03-11,ld
14238,52610,2252057,2021-03-11,mh
14239,148,13983,2021-03-11,ml
14240,373,29305,2021-03-11,mn
14241,3877,266043,2021-03-11,mp
14242,10,4434,2021-03-11,mz
14243,91,12217,2021-03-11,nl
14244,1917,337929,2021-03-11,or
14245,5978,192040,2021-03-11,pb
14246,670,39932,2021-03-11,py
14247,2789,322078,2021-03-11,rj
14248,135,6178,2021-03-11,sk
14249,1649,300536,2021-03-11,tg
14250,12530,856917,2021-03-11,tn
14251,391,33425,2021-03-11,tr
14252,8740,604648,2021-03-11,up
14253,1697,97565,2021-03-11,ut
14254,10283,577267,2021-03-11,wb
14255,62,5028,2021-03-12,an
14256,7179,891178,2021-03-12,ap
14257,56,16840,2021-03-12,ar
14258,1097,217745,2021-03-12,as
14259,1548,262909,2021-03-12,br
14260,357,22697,2021-03-12,ch
14261,3875,315864,2021-03-12,ct
14262,10934,642439,2021-03-12,dl
14263,2,3426,2021-03-12,dn_dd
14264,803,55676,2021-03-12,ga
14265,4418,275907,2021-03-12,gj
14266,1003,59439,2021-03-12,hp
14267,3065,273888,2021-03-12,hr
14268,1093,120467,2021-03-12,jh
14269,1969,127363,2021-03-12,jk
14270,12381,957584,2021-03-12,ka
14271,4355,1085663,2021-03-12,kl
14272,130,9840,2021-03-12,la
14273,1,569,2021-03-12,ld
14274,52667,2266374,2021-03-12,mh
14275,148,13985,2021-03-12,ml
14276,373,29309,2021-03-12,mn
14277,3881,266573,2021-03-12,mp
14278,10,4435,2021-03-12,mz
14279,91,12217,2021-03-12,nl
14280,1917,337992,2021-03-12,or
14281,5996,193345,2021-03-12,pb
14282,670,39954,2021-03-12,py
14283,2789,322281,2021-03-12,rj
14284,135,6179,2021-03-12,sk
14285,1650,300717,2021-03-12,tg
14286,12535,857602,2021-03-12,tn
14287,391,33425,2021-03-12,tr
14288,8741,604791,2021-03-12,up
14289,1698,97634,2021-03-12,ut
14290,10286,577511,2021-03-12,wb
14291,62,5029,2021-03-13,an
14292,7180,891388,2021-03-13,ap
14293,56,16840,2021-03-13,ar
14294,1097,217766,2021-03-13,as
14295,1549,262937,2021-03-13,br
14296,357,22832,2021-03-13,ch
14297,3880,316311,2021-03-13,ct
14298,10936,642870,2021-03-13,dl
14299,2,3431,2021-03-13,dn_dd
14300,804,55758,2021-03-13,ga
14301,4420,276622,2021-03-13,gj
14302,1003,59527,2021-03-13,hp
14303,3069,274273,2021-03-13,hr
14304,1093,120524,2021-03-13,jh
14305,1971,127436,2021-03-13,jk
14306,12386,958417,2021-03-13,ka
14307,4369,1087443,2021-03-13,kl
14308,130,9846,2021-03-13,la
14309,1,587,2021-03-13,ld
14310,52723,2282191,2021-03-13,mh
14311,148,13986,2021-03-13,ml
14312,373,29310,2021-03-13,mn
14313,3883,267176,2021-03-13,mp
14314,10,4435,2021-03-13,mz
14315,91,12221,2021-03-13,nl
14316,1917,338056,2021-03-13,or
14317,6030,194753,2021-03-13,pb
14318,670,39984,2021-03-13,py
14319,2789,322518,2021-03-13,rj
14320,135,6183,2021-03-13,sk
14321,1652,300933,2021-03-13,tg
14322,12539,858272,2021-03-13,tn
14323,391,33427,2021-03-13,tr
14324,8743,604958,2021-03-13,up
14325,1700,97700,2021-03-13,ut
14326,10287,577788,2021-03-13,wb
14327,62,5030,2021-03-14,an
14328,7182,891563,2021-03-14,ap
14329,56,16840,2021-03-14,ar
14330,1098,217780,2021-03-14,as
14331,1550,262974,2021-03-14,br
14332,358,22976,2021-03-14,ch
14333,3886,316854,2021-03-14,ct
14334,10939,643289,2021-03-14,dl
14335,2,3435,2021-03-14,dn_dd
14336,805,55851,2021-03-14,ga
14337,4422,277397,2021-03-14,gj
14338,1004,59597,2021-03-14,hp
14339,3073,274697,2021-03-14,hr
14340,1093,120567,2021-03-14,jh
14341,1974,127535,2021-03-14,jk
14342,12387,959338,2021-03-14,ka
